Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Store.2,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Week of Year,PromotionActive,RandSample
603,2,2015-04-14,9684,1184,1,1,0,0,603,a,a,340,4,2007,1,13,2010,"Jan,Apr,Jul,Oct",2015,4,16,"""Yes""",0.398870354
706,5,2015-07-03,7440,631,1,1,0,0,706,d,a,7830,9,2014,1,10,2014,"Mar,Jun,Sept,Dec",2015,7,27,"""Yes""",0.144941315
421,3,2015-07-15,9873,900,1,1,0,0,421,c,c,3530,6,2012,1,35,2012,"Mar,Jun,Sept,Dec",2015,7,29,"""Yes""",0.053533684
623,3,2015-05-06,8074,923,1,1,0,0,623,a,a,4080,3,2011,1,13,2010,"Jan,Apr,Jul,Oct",2015,5,19,"""Yes""",0.620929002
122,6,2015-04-11,5770,768,1,0,0,0,122,a,c,58260,4,2013,0,,,,2015,4,15,"""No""",0.627896941
961,3,2015-04-22,4753,570,1,0,0,0,961,d,c,9430,,,0,,,,2015,4,17,"""No""",0.745774361
22,5,2015-03-06,5041,569,1,1,0,0,22,a,a,1040,,,1,22,2012,"Jan,Apr,Jul,Oct",2015,3,10,"""Yes""",0.606775764
616,3,2015-07-22,6751,680,1,0,0,1,616,a,c,3040,8,2011,1,35,2010,"Mar,Jun,Sept,Dec",2015,7,30,"""Yes""",0.413324922
892,6,2015-05-09,3890,413,1,0,0,0,892,a,a,19370,4,2002,0,,,,2015,5,19,"""No""",0.317616014
543,4,2015-04-16,3630,287,1,1,0,0,543,c,a,1080,12,2012,0,,,,2015,4,16,"""Yes""",0.667739977
331,6,2015-04-04,5065,625,1,0,0,0,331,a,c,670,,,1,14,2015,"Jan,Apr,Jul,Oct",2015,4,14,"""Yes""",0.028263434
174,5,2015-04-17,6668,512,1,1,0,0,174,a,a,13090,,,1,22,2012,"Jan,Apr,Jul,Oct",2015,4,16,"""Yes""",0.804036978
715,5,2015-02-13,7279,718,1,0,0,1,715,a,a,14810,6,2014,0,,,,2015,2,7,"""No""",0.578930499
871,5,2015-01-23,5673,458,1,0,0,0,871,d,c,10620,,,0,,,,2015,1,4,"""No""",0.642308365
41,4,2015-03-05,6074,442,1,1,0,0,41,d,c,1180,,,1,31,2013,"Jan,Apr,Jul,Oct",2015,3,10,"""Yes""",0.279580413
512,1,2015-03-30,6968,1457,1,1,0,1,512,b,b,590,,,1,5,2013,"Mar,Jun,Sept,Dec",2015,3,14,"""Yes""",0.783292501
333,5,2015-05-22,9962,1359,1,1,0,0,333,a,c,3720,2,2010,0,,,,2015,5,21,"""Yes""",0.417497449
65,6,2015-03-28,3242,259,1,0,0,0,65,a,c,13840,5,2010,1,1,2012,"Jan,Apr,Jul,Oct",2015,3,13,"""Yes""",0.757517128
575,6,2015-01-24,2513,249,1,0,0,0,575,a,a,960,5,2008,1,13,2010,"Jan,Apr,Jul,Oct",2015,1,4,"""Yes""",0.637845866
877,1,2015-02-23,4870,700,1,0,0,0,877,a,c,29190,,,0,,,,2015,2,9,"""No""",0.238227832
596,6,2015-02-07,4689,681,1,0,0,0,596,c,a,290,9,2006,0,,,,2015,2,6,"""No""",0.730467487
422,3,2015-06-03,5246,470,1,1,0,0,422,a,c,2880,,,0,,,,2015,6,23,"""Yes""",0.471681045
41,2,2015-02-03,6526,457,1,1,0,0,41,d,c,1180,,,1,31,2013,"Jan,Apr,Jul,Oct",2015,2,6,"""Yes""",0.299463398
630,3,2015-02-25,5762,765,1,0,0,0,630,a,a,1690,4,2015,0,,,,2015,2,9,"""No""",0.825155576
740,6,2015-07-11,7957,588,1,0,0,0,740,d,a,6400,3,2014,0,,,,2015,7,28,"""No""",0.288596565
533,5,2015-07-03,10302,871,1,1,0,0,533,a,c,5950,,,0,,,,2015,7,27,"""Yes""",0.691815772
829,3,2015-04-22,4046,608,1,0,0,0,829,c,a,110,,,0,,,,2015,4,17,"""No""",0.640685779
646,2,2015-04-21,4393,671,1,0,0,0,646,a,a,620,9,2014,0,,,,2015,4,17,"""No""",0.016549993
963,1,2015-04-27,18298,1456,1,1,0,0,963,a,c,23620,11,2013,0,,,,2015,4,18,"""Yes""",0.277572808
364,3,2015-05-06,5852,673,1,1,0,0,364,a,c,13620,,,1,10,2014,"Mar,Jun,Sept,Dec",2015,5,19,"""Yes""",0.716813287
188,2,2015-02-24,3584,372,1,0,0,0,188,d,a,850,,,1,18,2011,"Feb,May,Aug,Nov",2015,2,9,"""Yes""",0.641865254
892,2,2015-05-19,9090,887,1,1,0,0,892,a,a,19370,4,2002,0,,,,2015,5,21,"""Yes""",0.494461802
53,5,2015-01-30,6699,666,1,1,0,0,53,a,c,30360,9,2013,0,,,,2015,1,5,"""Yes""",0.595022536
540,3,2015-07-08,5875,402,1,0,0,0,540,d,c,810,,,1,48,2012,"Jan,Apr,Jul,Oct",2015,7,28,"""Yes""",0.804658258
1053,2,2015-05-05,10326,1053,1,1,0,0,1053,a,a,1710,7,2015,0,,,,2015,5,19,"""Yes""",0.239752367
98,5,2015-04-10,4997,437,1,0,0,1,98,d,c,15140,12,2006,1,1,2012,"Jan,Apr,Jul,Oct",2015,4,15,"""Yes""",0.645770993
159,2,2015-05-12,5600,586,1,0,0,0,159,d,a,8530,3,2013,0,,,,2015,5,20,"""No""",0.097734469
438,1,2015-05-04,7315,677,1,1,0,0,438,d,c,1110,,,1,40,2012,"Jan,Apr,Jul,Oct",2015,5,19,"""Yes""",0.318739017
985,4,2015-02-26,6887,688,1,0,0,0,985,c,c,490,5,2007,1,13,2010,"Jan,Apr,Jul,Oct",2015,2,9,"""Yes""",0.228250661
203,5,2015-02-20,6896,857,1,1,0,0,203,c,c,490,11,2002,0,,,,2015,2,8,"""Yes""",0.613575387
390,1,2015-05-11,10687,1065,1,0,0,0,390,a,c,1600,4,2009,0,,,,2015,5,20,"""No""",0.003247489
1045,6,2015-05-09,4920,571,1,0,0,0,1045,a,c,26990,12,2013,0,,,,2015,5,19,"""No""",0.418173791
1081,4,2015-04-23,3061,539,1,0,0,0,1081,b,a,400,3,2006,0,,,,2015,4,17,"""No""",0.887536683
647,2,2015-01-27,6321,707,1,1,0,0,647,a,c,7420,4,2013,0,,,,2015,1,5,"""Yes""",0.154466389
803,4,2015-03-19,6224,501,1,1,0,0,803,d,a,1760,,,1,10,2014,"Mar,Jun,Sept,Dec",2015,3,12,"""Yes""",0.653455269
951,1,2015-02-02,10793,935,1,1,0,0,951,d,c,710,,,1,40,2011,"Jan,Apr,Jul,Oct",2015,2,6,"""Yes""",0.306082494
341,5,2015-06-19,5466,726,1,1,0,0,341,a,a,190,9,2011,0,,,,2015,6,25,"""Yes""",0.35831521
394,5,2015-01-30,10981,795,1,1,0,0,394,d,a,10850,,,0,,,,2015,1,5,"""Yes""",0.562270659
597,4,2015-03-05,5795,775,1,1,0,0,597,a,a,150,9,2008,1,1,2012,"Mar,Jun,Sept,Dec",2015,3,10,"""Yes""",0.567693372
630,5,2015-01-02,6761,785,1,0,0,1,630,a,a,1690,4,2015,0,,,,2015,1,1,"""No""",0.354375991
15,6,2015-06-06,6393,700,1,0,0,0,15,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",2015,6,23,"""Yes""",0.810510737
182,5,2015-01-23,4225,355,1,0,0,0,182,d,c,1390,,,1,9,2011,"Mar,Jun,Sept,Dec",2015,1,4,"""Yes""",0.861626384
820,1,2015-02-02,12104,1043,1,1,0,0,820,a,c,1650,,,1,40,2014,"Jan,Apr,Jul,Oct",2015,2,6,"""Yes""",0.865086415
129,3,2015-05-13,9614,1259,1,0,0,0,129,a,a,2460,,,1,14,2011,"Jan,Apr,Jul,Oct",2015,5,20,"""Yes""",0.310288972
328,2,2015-04-28,5396,580,1,1,0,0,328,a,a,3130,7,2002,0,,,,2015,4,18,"""Yes""",0.516503793
130,3,2015-01-07,5062,542,1,1,0,1,130,c,a,900,,,1,13,2010,"Jan,Apr,Jul,Oct",2015,1,2,"""Yes""",0.84112705
928,2,2015-07-28,9429,741,1,1,0,1,928,d,c,1090,,,1,31,2013,"Feb,May,Aug,Nov",2015,7,31,"""Yes""",0.420552601
941,4,2015-02-19,6002,570,1,1,0,1,941,a,a,1200,12,2011,1,31,2013,"Jan,Apr,Jul,Oct",2015,2,8,"""Yes""",0.128636912
256,4,2015-07-02,7829,998,1,1,0,1,256,a,c,80,9,2005,1,10,2014,"Mar,Jun,Sept,Dec",2015,7,27,"""Yes""",0.869645713
679,1,2015-07-27,13080,1204,1,1,0,1,679,a,a,4140,9,2012,0,,,,2015,7,31,"""Yes""",0.029393543
937,5,2015-02-06,7208,540,1,1,0,0,937,d,a,2810,,,1,10,2014,"Jan,Apr,Jul,Oct",2015,2,6,"""Yes""",0.650954919
842,5,2015-01-30,21950,1318,1,1,0,0,842,d,c,1200,11,2007,0,,,,2015,1,5,"""Yes""",0.102269059
454,6,2015-01-24,1425,208,1,0,0,0,454,a,a,26450,,,0,,,,2015,1,4,"""No""",0.482355014
545,5,2015-07-24,8007,829,1,0,0,1,545,a,c,5020,5,2006,1,18,2014,"Feb,May,Aug,Nov",2015,7,30,"""Yes""",0.89082751
735,2,2015-07-21,3987,414,1,0,0,1,735,d,c,1920,4,2005,0,,,,2015,7,30,"""No""",0.456034132
749,1,2015-06-15,7016,749,1,1,0,0,749,a,a,3410,8,2011,1,14,2015,"Jan,Apr,Jul,Oct",2015,6,25,"""Yes""",0.473536526
412,2,2015-07-28,11699,718,1,1,0,0,412,d,c,4460,,,1,39,2010,"Jan,Apr,Jul,Oct",2015,7,31,"""Yes""",0.92043001
131,3,2015-03-04,6931,517,1,1,0,0,131,c,a,920,7,2015,0,,,,2015,3,10,"""Yes""",0.479930776
221,2,2015-06-09,4595,517,1,0,0,0,221,d,c,13530,9,2013,0,,,,2015,6,24,"""No""",0.188262759
664,6,2015-01-03,4383,552,1,0,0,0,664,d,c,1680,10,2005,0,,,,2015,1,1,"""No""",0.670592022
953,4,2015-07-23,4636,524,1,0,0,1,953,a,a,19830,4,2006,1,22,2011,"Mar,Jun,Sept,Dec",2015,7,30,"""Yes""",0.660010187
682,5,2015-07-03,14335,2239,1,1,0,0,682,b,a,150,9,2006,0,,,,2015,7,27,"""Yes""",0.88983681
780,4,2015-04-09,6566,898,1,0,0,1,780,a,a,18160,,,0,,,,2015,4,15,"""No""",0.805743239
73,1,2015-07-27,5895,532,1,1,0,1,73,a,c,1650,9,2008,0,,,,2015,7,31,"""Yes""",0.798680444
22,2,2015-01-13,5286,564,1,1,0,0,22,a,a,1040,,,1,22,2012,"Jan,Apr,Jul,Oct",2015,1,3,"""Yes""",0.303506276
1099,3,2015-06-24,6142,803,1,0,0,0,1099,a,c,200,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2015,6,26,"""Yes""",0.349278234
892,3,2015-01-14,7785,760,1,1,0,0,892,a,a,19370,4,2002,0,,,,2015,1,3,"""Yes""",0.508740911
153,1,2015-02-02,10030,742,1,1,0,0,153,a,a,16240,10,2000,1,18,2011,"Feb,May,Aug,Nov",2015,2,6,"""Yes""",0.896591451
998,3,2015-02-11,3415,460,1,0,0,0,998,a,a,780,9,2005,1,5,2013,"Feb,May,Aug,Nov",2015,2,7,"""Yes""",0.532608878
100,3,2015-03-18,6918,614,1,1,0,0,100,d,a,17930,,,0,,,,2015,3,12,"""Yes""",0.454134001
1049,5,2015-02-20,4262,679,1,1,0,1,1049,a,a,370,7,2012,1,14,2011,"Jan,Apr,Jul,Oct",2015,2,8,"""Yes""",0.838946444
518,3,2015-07-15,6509,482,1,1,0,0,518,d,c,3330,3,2015,1,13,2010,"Jan,Apr,Jul,Oct",2015,7,29,"""Yes""",0.15925503
72,4,2015-04-30,8138,703,1,1,0,0,72,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",2015,4,18,"""Yes""",0.583518341
1043,5,2015-02-13,7870,1123,1,0,0,1,1043,c,a,420,3,2006,0,,,,2015,2,7,"""No""",0.690258766
158,4,2015-07-23,7479,485,1,0,0,0,158,d,c,11840,,,1,31,2009,"Feb,May,Aug,Nov",2015,7,30,"""Yes""",0.341073284
1018,1,2015-06-22,9074,1119,1,0,0,0,1018,c,c,140,9,2012,0,,,,2015,6,26,"""No""",0.778505394
372,3,2015-03-11,6751,644,1,0,0,0,372,d,c,4880,8,2010,1,18,2014,"Jan,Apr,Jul,Oct",2015,3,11,"""Yes""",0.845342127
917,5,2015-02-27,7404,867,1,0,0,0,917,a,a,7240,2,2010,0,,,,2015,2,9,"""No""",0.829173455
924,4,2015-06-18,4549,444,1,1,0,0,924,a,a,6420,4,2011,1,1,2012,"Jan,Apr,Jul,Oct",2015,6,25,"""Yes""",0.52054003
962,2,2015-01-27,8773,1044,1,1,0,0,962,c,a,260,,,0,,,,2015,1,5,"""Yes""",0.73000873
519,4,2015-05-07,5971,591,1,1,0,0,519,c,c,2510,8,2009,1,1,2012,"Jan,Apr,Jul,Oct",2015,5,19,"""Yes""",0.543530483
215,4,2015-04-30,12086,843,1,1,0,0,215,d,a,150,,,1,45,2009,"Feb,May,Aug,Nov",2015,4,18,"""Yes""",0.070215015
802,1,2015-03-23,5364,432,1,0,0,0,802,a,c,910,,,1,22,2011,"Feb,May,Aug,Nov",2015,3,13,"""Yes""",0.114729762
884,1,2015-07-20,6210,615,1,0,0,0,884,d,c,7550,,,0,,,,2015,7,30,"""No""",0.974924964
413,2,2015-03-31,9122,925,1,1,0,1,413,a,c,760,9,2014,0,,,,2015,3,14,"""Yes""",0.689711767
898,4,2015-02-05,7335,732,1,1,0,1,898,a,a,18540,,,0,,,,2015,2,6,"""Yes""",0.643552022
204,6,2015-04-18,4632,428,1,0,0,0,204,a,a,5630,12,2002,1,40,2014,"Jan,Apr,Jul,Oct",2015,4,16,"""Yes""",0.605573837
158,5,2015-06-05,12148,694,1,1,0,0,158,d,c,11840,,,1,31,2009,"Feb,May,Aug,Nov",2015,6,23,"""Yes""",0.891482689
95,1,2015-01-19,4923,692,1,0,0,0,95,a,a,1890,10,2014,0,,,,2015,1,4,"""No""",0.920036411
701,6,2015-05-09,5880,686,1,0,0,0,701,d,a,1450,3,2012,1,14,2011,"Jan,Apr,Jul,Oct",2015,5,19,"""Yes""",0.123529745
803,3,2015-07-22,4698,400,1,0,0,0,803,d,a,1760,,,1,10,2014,"Mar,Jun,Sept,Dec",2015,7,30,"""Yes""",0.304807343
78,5,2015-05-15,3808,520,1,0,0,1,78,a,a,3510,11,2006,1,5,2013,"Feb,May,Aug,Nov",2015,5,20,"""Yes""",0.058826386
621,1,2015-05-11,5134,751,1,0,0,0,621,a,a,30,7,2002,0,,,,2015,5,20,"""No""",0.320086662
448,3,2015-07-01,9513,771,1,1,0,1,448,a,c,3970,9,2009,0,,,,2015,7,27,"""Yes""",0.065208306
655,2,2015-06-16,11303,824,1,1,0,0,655,d,c,960,11,2012,1,5,2013,"Feb,May,Aug,Nov",2015,6,25,"""Yes""",0.904306469
176,1,2015-02-16,4366,454,1,1,0,0,176,a,a,3770,,,0,,,,2015,2,8,"""Yes""",0.332665144
1087,3,2015-02-18,6372,619,1,1,0,0,1087,d,c,2210,11,2011,0,,,,2015,2,8,"""Yes""",0.903961169
311,2,2015-06-16,8820,968,1,1,0,0,311,a,c,680,7,2005,0,,,,2015,6,25,"""Yes""",0.632279975
526,2,2015-01-13,15029,1820,1,1,0,0,526,a,a,120,,,1,48,2011,"Mar,Jun,Sept,Dec",2015,1,3,"""Yes""",0.296025391
216,2,2015-06-23,5569,727,1,0,0,0,216,c,a,190,,,1,45,2009,"Feb,May,Aug,Nov",2015,6,26,"""Yes""",0.68089522
290,1,2015-04-27,10691,924,1,1,0,0,290,a,a,4150,5,2001,0,,,,2015,4,18,"""Yes""",0.368501929
659,4,2015-02-26,4629,573,1,0,0,0,659,d,a,1590,3,2012,0,,,,2015,2,9,"""No""",0.316695952
828,1,2015-05-18,8259,855,1,1,0,1,828,d,c,3290,12,2014,0,,,,2015,5,21,"""Yes""",0.893710324
965,2,2015-03-03,10033,979,1,1,0,0,965,a,c,110,,,0,,,,2015,3,10,"""Yes""",0.625426268
21,2,2015-03-31,11371,809,1,1,0,1,21,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",2015,3,14,"""Yes""",0.034075324
158,1,2015-07-20,6943,446,1,0,0,0,158,d,c,11840,,,1,31,2009,"Feb,May,Aug,Nov",2015,7,30,"""Yes""",0.887710345
71,4,2015-01-15,9764,768,1,1,0,0,71,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",2015,1,3,"""Yes""",0.532199849
88,4,2015-01-08,7656,764,1,1,0,0,88,a,a,10690,10,2005,0,,,,2015,1,2,"""Yes""",0.01969197
224,2,2015-05-26,7315,504,1,0,0,1,224,d,c,7930,,,1,1,2013,"Jan,Apr,Jul,Oct",2015,5,22,"""Yes""",0.5219935
163,2,2015-07-14,6751,780,1,1,0,0,163,a,a,1480,4,2009,0,,,,2015,7,29,"""Yes""",0.0521638
587,1,2015-03-23,8429,674,1,0,0,0,587,d,c,330,9,2006,1,14,2011,"Jan,Apr,Jul,Oct",2015,3,13,"""Yes""",0.98417568
133,2,2015-02-17,9747,847,1,1,0,0,133,a,a,270,8,2013,1,10,2014,"Mar,Jun,Sept,Dec",2015,2,8,"""Yes""",0.306790989
709,6,2015-03-21,5606,743,1,0,0,0,709,a,a,500,12,2010,0,,,,2015,3,12,"""No""",0.570121033
1048,4,2015-03-26,6364,524,1,0,0,0,1048,d,c,1860,9,2012,1,40,2012,"Jan,Apr,Jul,Oct",2015,3,13,"""Yes""",0.459662282
917,5,2015-04-17,7786,852,1,1,0,0,917,a,a,7240,2,2010,0,,,,2015,4,16,"""Yes""",0.739849624
634,3,2015-06-10,5206,553,1,0,0,0,634,d,a,18610,,,0,,,,2015,6,24,"""No""",0.324184577
239,2,2015-07-28,5272,448,1,1,0,1,239,d,c,610,,,0,,,,2015,7,31,"""Yes""",0.133576981
253,1,2015-05-11,4600,630,1,0,0,0,253,a,c,250,,,1,5,2013,"Feb,May,Aug,Nov",2015,5,20,"""Yes""",0.36164431
1062,5,2015-03-20,6933,608,1,1,0,0,1062,d,a,190,9,2012,1,40,2012,"Feb,May,Aug,Nov",2015,3,12,"""Yes""",0.990513405
874,3,2015-02-25,3627,453,1,0,0,0,874,a,a,3210,,,0,,,,2015,2,9,"""No""",0.093848871
629,4,2015-05-07,6193,598,1,1,0,0,629,d,a,510,7,2014,1,23,2015,"Mar,Jun,Sept,Dec",2015,5,19,"""Yes""",0.460149672
159,2,2015-06-02,9788,769,1,1,0,1,159,d,a,8530,3,2013,0,,,,2015,6,23,"""Yes""",0.13982392
785,4,2015-06-11,5517,521,1,0,0,0,785,d,c,970,7,2005,1,31,2013,"Feb,May,Aug,Nov",2015,6,24,"""Yes""",0.021775357
943,4,2015-03-05,7874,651,1,1,0,0,943,d,c,18020,,,0,,,,2015,3,10,"""Yes""",0.783761015
639,4,2015-05-21,4895,475,1,1,0,0,639,a,a,7780,11,2006,0,,,,2015,5,21,"""Yes""",0.38882516
863,7,2015-03-29,1771,206,1,0,0,0,863,a,c,21370,11,2010,0,,,,2015,3,14,"""No""",0.547789421
1054,3,2015-06-03,7699,643,1,1,0,0,1054,a,c,13190,,,1,45,2013,"Feb,May,Aug,Nov",2015,6,23,"""Yes""",0.93334304
645,2,2015-02-24,7510,981,1,0,0,0,645,a,a,90,,,1,45,2009,"Feb,May,Aug,Nov",2015,2,9,"""Yes""",0.066925354
773,4,2015-04-02,6846,890,1,1,0,1,773,a,a,200,,,0,,,,2015,4,14,"""Yes""",0.785258179
993,2,2015-01-13,9278,862,1,1,0,0,993,d,c,3460,10,2013,1,10,2014,"Jan,Apr,Jul,Oct",2015,1,3,"""Yes""",0.642037542
348,1,2015-01-05,11070,904,1,1,0,1,348,a,a,16490,,,1,22,2012,"Jan,Apr,Jul,Oct",2015,1,2,"""Yes""",0.962343294
1032,6,2015-04-25,4279,453,1,0,0,0,1032,d,c,270,2,2013,1,40,2012,"Jan,Apr,Jul,Oct",2015,4,17,"""Yes""",0.999931869
502,5,2015-07-10,8645,1374,1,0,0,0,502,a,a,220,2,2002,1,37,2009,"Jan,Apr,Jul,Oct",2015,7,28,"""Yes""",0.282575176
635,3,2015-01-21,3999,453,1,0,0,0,635,a,a,27530,4,2014,0,,,,2015,1,4,"""No""",0.219475228
985,2,2015-04-14,8345,750,1,1,0,0,985,c,c,490,5,2007,1,13,2010,"Jan,Apr,Jul,Oct",2015,4,16,"""Yes""",0.677990496
877,4,2015-07-09,5939,884,1,0,0,0,877,a,c,29190,,,0,,,,2015,7,28,"""No""",0.304285684
1058,1,2015-03-09,6390,717,1,0,0,0,1058,a,c,180,,,1,35,2010,"Mar,Jun,Sept,Dec",2015,3,11,"""Yes""",0.657009903
680,2,2015-01-20,3381,635,1,0,0,0,680,c,a,170,,,1,35,2012,"Mar,Jun,Sept,Dec",2015,1,4,"""Yes""",0.58337451
979,5,2015-06-05,7801,689,1,1,0,0,979,a,c,2270,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",2015,6,23,"""Yes""",0.463556312
535,1,2015-03-02,11748,1186,1,1,0,0,535,a,a,3570,4,2007,0,,,,2015,3,10,"""Yes""",0.48464523
880,5,2015-04-10,7602,815,1,0,0,1,880,a,c,4570,,,0,,,,2015,4,15,"""No""",0.011568925
634,6,2015-01-17,3670,366,1,0,0,0,634,d,a,18610,,,0,,,,2015,1,3,"""No""",0.522257004
491,2,2015-05-19,8463,569,1,1,0,0,491,d,c,4680,,,1,22,2012,"Mar,Jun,Sept,Dec",2015,5,21,"""Yes""",0.057047571
212,1,2015-01-26,4564,394,1,1,0,0,212,a,c,15050,9,2008,0,,,,2015,1,5,"""Yes""",0.549306373
448,5,2015-03-20,10469,878,1,1,0,0,448,a,c,3970,9,2009,0,,,,2015,3,12,"""Yes""",0.099712188
262,7,2015-01-04,22058,3527,1,0,0,0,262,b,a,1180,5,2013,0,,,,2015,1,2,"""No""",0.885733651
1013,4,2015-02-26,2940,390,1,0,0,0,1013,a,a,630,2,2015,1,31,2013,"Feb,May,Aug,Nov",2015,2,9,"""Yes""",0.023462608
23,5,2015-02-20,5829,530,1,1,0,0,23,d,a,4060,8,2005,0,,,,2015,2,8,"""Yes""",0.985080709
83,6,2015-06-13,3727,279,1,0,0,0,83,a,a,2710,,,0,,,,2015,6,24,"""No""",0.753017765
359,5,2015-02-20,7818,660,1,1,0,0,359,d,c,4370,,,0,,,,2015,2,8,"""Yes""",0.425442564
558,4,2015-01-15,3312,411,1,1,0,0,558,a,a,3000,2,2010,0,,,,2015,1,3,"""Yes""",0.848294114
12,2,2015-03-17,10234,1077,1,1,0,0,12,a,c,1070,,,1,13,2010,"Jan,Apr,Jul,Oct",2015,3,12,"""Yes""",0.977297559
398,5,2015-07-24,4427,579,1,0,0,1,398,c,c,1540,,,1,1,2012,"Jan,Apr,Jul,Oct",2015,7,30,"""Yes""",0.61158169
512,1,2015-04-27,5968,1461,1,1,0,0,512,b,b,590,,,1,5,2013,"Mar,Jun,Sept,Dec",2015,4,18,"""Yes""",0.117632702
706,5,2015-02-13,5687,524,1,0,0,0,706,d,a,7830,9,2014,1,10,2014,"Mar,Jun,Sept,Dec",2015,2,7,"""Yes""",0.492505252
361,5,2015-02-06,6922,769,1,1,0,1,361,c,c,4490,5,2014,1,5,2013,"Feb,May,Aug,Nov",2015,2,6,"""Yes""",0.617224194
157,2,2015-03-03,12112,1100,1,1,0,0,157,a,c,2950,10,2004,0,,,,2015,3,10,"""Yes""",0.788853205
222,1,2015-06-08,5190,627,1,0,0,0,222,a,a,2170,11,2008,0,,,,2015,6,24,"""No""",0.521400012
242,2,2015-06-09,2950,274,1,0,0,0,242,d,a,6880,9,2001,1,14,2011,"Jan,Apr,Jul,Oct",2015,6,24,"""Yes""",0.981386953
370,5,2015-07-03,9300,665,1,1,0,1,370,d,a,8250,10,2000,1,31,2009,"Jan,Apr,Jul,Oct",2015,7,27,"""Yes""",0.470897522
187,2,2015-04-28,8579,946,1,1,0,0,187,a,c,19360,,,0,,,,2015,4,18,"""Yes""",0.297351497
716,2,2015-01-20,3882,349,1,0,0,0,716,d,a,3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",2015,1,4,"""Yes""",0.943905561
353,5,2015-05-15,5717,1525,1,0,0,0,353,b,b,900,,,1,14,2013,"Feb,May,Aug,Nov",2015,5,20,"""Yes""",0.596255828
87,1,2015-06-15,8865,1023,1,1,0,0,87,a,a,560,12,2010,0,,,,2015,6,25,"""Yes""",0.58800522
535,6,2015-05-09,6226,791,1,0,0,0,535,a,a,3570,4,2007,0,,,,2015,5,19,"""No""",0.275655668
124,4,2015-03-12,3849,482,1,0,0,0,124,a,a,1410,4,2003,0,,,,2015,3,11,"""No""",0.902629533
119,6,2015-03-07,4340,518,1,0,0,0,119,a,c,2100,2,2010,0,,,,2015,3,10,"""No""",0.921370249
848,5,2015-01-23,5090,622,1,0,0,0,848,a,c,370,7,2007,1,14,2011,"Jan,Apr,Jul,Oct",2015,1,4,"""Yes""",0.871585556
695,5,2015-04-10,4712,471,1,0,0,1,695,a,a,550,7,2011,1,1,2012,"Jan,Apr,Jul,Oct",2015,4,15,"""Yes""",0.561633563
868,6,2015-03-21,10878,714,1,0,0,0,868,d,c,1360,8,2005,1,10,2014,"Jan,Apr,Jul,Oct",2015,3,12,"""Yes""",0.029641322
453,3,2015-03-18,7449,833,1,1,0,0,453,a,c,75860,,,0,,,,2015,3,12,"""Yes""",0.988230158
933,1,2015-07-06,7371,932,1,0,0,0,933,a,c,6270,2,2005,0,,,,2015,7,28,"""No""",0.514460156
366,1,2015-03-02,11199,916,1,1,0,0,366,d,c,6470,12,2004,0,,,,2015,3,10,"""Yes""",0.102630364
1054,4,2015-03-12,5350,583,1,0,0,0,1054,a,c,13190,,,1,45,2013,"Feb,May,Aug,Nov",2015,3,11,"""Yes""",0.221053139
459,6,2015-04-18,5717,724,1,0,0,0,459,a,a,250,9,2008,1,5,2013,"Feb,May,Aug,Nov",2015,4,16,"""Yes""",0.505574369
897,6,2015-01-24,4293,463,1,0,0,0,897,c,c,3290,1,2007,1,5,2013,"Feb,May,Aug,Nov",2015,1,4,"""Yes""",0.023970891
511,5,2015-01-02,5762,859,1,0,0,1,511,a,a,2060,9,2009,0,,,,2015,1,1,"""No""",0.002414328
918,5,2015-03-06,6336,658,1,1,0,0,918,a,c,18710,4,2015,0,,,,2015,3,10,"""Yes""",0.997244327
941,6,2015-02-21,4088,447,1,0,0,0,941,a,a,1200,12,2011,1,31,2013,"Jan,Apr,Jul,Oct",2015,2,8,"""Yes""",0.460276436
910,5,2015-01-09,6428,643,1,1,0,0,910,d,c,12480,,,1,1,2013,"Jan,Apr,Jul,Oct",2015,1,2,"""Yes""",0.609295577
800,1,2015-05-04,7297,591,1,1,0,0,800,d,a,2020,7,2014,0,,,,2015,5,19,"""Yes""",0.585462259
980,3,2015-07-08,4803,358,1,0,0,1,980,a,a,4420,9,2005,0,,,,2015,7,28,"""No""",0.330617312
332,3,2015-05-13,4120,566,1,0,0,0,332,a,a,1840,3,2006,0,,,,2015,5,20,"""No""",0.578512662
839,5,2015-03-27,3366,491,1,0,0,0,839,c,a,240,1,2015,0,,,,2015,3,13,"""No""",0.010220783
227,3,2015-03-25,4842,500,1,0,0,0,227,a,a,2370,,,0,,,,2015,3,13,"""No""",0.913137583
315,4,2015-03-19,3802,407,1,1,0,0,315,a,c,38710,4,2013,0,,,,2015,3,12,"""Yes""",0.692050877
